mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,coordinates,Longitude,Latitude,Depth,id,time_format_full,time_format_hms,time_format_ymd,year,month,day,hours,minutes,seconds
4.1,Greece,971909737150,1415322677337,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a221&format=geojson,,,,,reviewed,0,259,us,p000a221,",usp000a221,",",us,",",impact-text,origin,phase-data,",84.0,,1.14,,mb,earthquake,"M 4.1 - 45 km ESE of Faliraki, Greece","[28.687, 36.216, 10]",28.687, 36.216, 10,usp000a221,2000-10-19 01:55:37.150000,01:55:37,2000-10-19,2000,10,19,01,55,37.150000
3.8,Greece,971910459410,1415322677345,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a222,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a222&format=geojson,,,,,reviewed,0,222,us,p000a222,",usp000a222,",",us,",",origin,phase-data,",12.0,,0.68,,md,earthquake,"M 3.8 - 37 km ESE of Ródos, Greece","[28.621, 36.329, 10]",28.621, 36.329, 10,usp000a222,2000-10-19 02:07:39.410000,02:07:39,2000-10-19,2000,10,19,02,07,39.410000
3.6,Turkey,971931983340,1415322677383,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a22h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a22h&format=geojson,,,,,reviewed,0,199,us,p000a22h,",usp000a22h,",",us,",",origin,phase-data,",16.0,,0.99,,md,earthquake,"M 3.6 - 11 km SSW of Bolu, Turkey","[31.541, 40.643, 33]",31.541, 40.643, 33,usp000a22h,2000-10-19 08:06:23.340000,08:06:23,2000-10-19,2000,10,19,08,06,23.340000
3.0,Turkey,971997633400,1415322677458,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a23m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a23m&format=geojson,,,,,reviewed,0,138,us,p000a23m,",usp000a23m,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.0 - 5 km WSW of Akköy, Turkey","[29.025, 37.936, 10]",29.025, 37.936, 10,usp000a23m,2000-10-20 02:20:33.400000,02:20:33,2000-10-20,2000,10,20,02,20,33.400000
3.5,Turkey,972357788200,1415322678552,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2aj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2aj&format=geojson,,,,,reviewed,0,188,us,p000a2aj,",usp000a2aj,",",us,",",origin,phase-data,",4.0,,,,md,earthquake,"M 3.5 - 12 km ENE of Zeytinda?, Turkey","[27.2, 39.01, 5]",27.2, 39.01, 5,usp000a2aj,2000-10-24 06:23:08.200000,06:23:08,2000-10-24,2000,10,24,06,23,08.200000
3.1,Turkey,972464492960,1415322678777,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2cj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2cj&format=geojson,,,,,reviewed,0,148,us,p000a2cj,",usp000a2cj,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.1 - 2 km S of Pamukkale, Turkey","[29.116, 37.897, 9.7]",29.116, 37.897, 9.7,usp000a2cj,2000-10-25 12:01:32.960000,12:01:32,2000-10-25,2000,10,25,12,01,32.960000
3.9,Turkey,972466823250,1415322678827,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2cm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2cm&format=geojson,,,,,reviewed,0,234,us,p000a2cm,",usp000a2cm,",",us,",",impact-text,origin,phase-data,",5.0,,0.49,,md,earthquake,"M 3.9 - 16 km E of Mezraa, Turkey","[43.368, 37.686, 10]",43.368, 37.686, 10,usp000a2cm,2000-10-25 12:40:23.250000,12:40:23,2000-10-25,2000,10,25,12,40,23.250000
3.6,Greece,972934633280,1415322680131,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2r2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2r2&format=geojson,,,,,reviewed,0,199,us,p000a2r2,",usp000a2r2,",",us,",",origin,phase-data,",12.0,,0.87,,mb,earthquake,"M 3.6 - Dodecanese Islands, Greece","[28.406, 36.87, 33]",28.406, 36.87, 33,usp000a2r2,2000-10-30 22:37:13.280000,22:37:13,2000-10-30,2000,10,30,22,37,13.280000
3.8,Turkey,973340301100,1415322685313,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2y3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2y3&format=geojson,,,,,reviewed,0,222,us,p000a2y3,",usp000a2y3,",",us,",",origin,phase-data,",12.0,,,,md,earthquake,"M 3.8 - 9 km WNW of Sava?tepe, Turkey","[27.55, 39.41, 10]",27.55, 39.41, 10,usp000a2y3,2000-11-04 15:18:21.100000,15:18:21,2000-11-04,2000,11,04,15,18,21.100000
3.6,Turkey,973407580700,1415322685658,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a2zg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a2zg&format=geojson,,,,,reviewed,0,199,us,p000a2zg,",usp000a2zg,",",us,",",origin,phase-data,",12.0,,,,md,earthquake,"M 3.6 - 25 km WNW of Karaburun, Turkey","[26.26, 38.75, 44]",26.26, 38.75, 44,usp000a2zg,2000-11-05 09:59:40.700000,09:59:40,2000-11-05,2000,11,05,09,59,40.700000
3.7,Turkey,973522595260,1415322686104,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a324,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a324&format=geojson,,,,,reviewed,0,211,us,p000a324,",usp000a324,",",us,",",origin,phase-data,",16.0,,,,ml,earthquake,"M 3.7 - 25 km NE of Mahmutlar, Turkey","[32.294, 36.657, 25]",32.294, 36.657, 25,usp000a324,2000-11-06 17:56:35.260000,17:56:35,2000-11-06,2000,11,06,17,56,35.260000
3.8,Turkey,973627334800,1415322686609,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a35u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a35u&format=geojson,,,,,reviewed,0,222,us,p000a35u,",usp000a35u,",",us,",",origin,phase-data,",9.0,,,,md,earthquake,"M 3.8 - 42 km S of Sarigerme, Turkey","[28.7, 36.33, 5]",28.7, 36.33, 5,usp000a35u,2000-11-07 23:02:14.800000,23:02:14,2000-11-07,2000,11,07,23,02,14.800000
4.0,Turkey,973631637430,1415322686618,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a35z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a35z&format=geojson,,,,,reviewed,0,246,us,p000a35z,",usp000a35z,",",us,",",origin,phase-data,",52.0,,0.99,,mb,earthquake,"M 4.0 - 7 km SSW of Behram, Turkey","[26.296, 39.434, 5]",26.296, 39.434, 5,usp000a35z,2000-11-08 00:13:57.430000,00:13:57,2000-11-08,2000,11,08,00,13,57.430000
3.2,Turkey,973983351710,1415322687977,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3ev,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3ev&format=geojson,,,,,reviewed,0,158,us,p000a3ev,",usp000a3ev,",",us,",",origin,phase-data,",10.0,,,,md,earthquake,"M 3.2 - 14 km NNE of Marmara, Turkey","[27.626, 40.707, 12]",27.626, 40.707, 12,usp000a3ev,2000-11-12 01:55:51.710000,01:55:51,2000-11-12,2000,11,12,01,55,51.710000
3.2,Turkey,973985364610,1415322687984,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3ex,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3ex&format=geojson,,,,,reviewed,0,158,us,p000a3ex,",usp000a3ex,",",us,",",origin,phase-data,",9.0,,,,md,earthquake,"M 3.2 - 1 km N of Ç?narc?k, Turkey","[29.127, 40.658, 13.2]",29.127, 40.658, 13.2,usp000a3ex,2000-11-12 02:29:24.610000,02:29:24,2000-11-12,2000,11,12,02,29,24.610000
3.9,Turkey,974085157160,1415322688168,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3h4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3h4&format=geojson,,,,,reviewed,0,234,us,p000a3h4,",usp000a3h4,",",us,",",impact-text,origin,phase-data,",54.0,,1.11,,mb,earthquake,"M 3.9 - 6 km SE of Hendek, Turkey","[30.805, 40.758, 10]",30.805, 40.758, 10,usp000a3h4,2000-11-13 06:12:37.160000,06:12:37,2000-11-13,2000,11,13,06,12,37.160000
3.8,Turkey,974226498400,1415322688584,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3m2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3m2&format=geojson,,,,,reviewed,0,222,us,p000a3m2,",usp000a3m2,",",us,",",origin,phase-data,",35.0,,,,ml,earthquake,"M 3.8 - 34 km S of Alaçat?, Turkey","[26.37, 37.97, 10]",26.37, 37.97, 10,usp000a3m2,2000-11-14 21:28:18.400000,21:28:18,2000-11-14,2000,11,14,21,28,18.400000
5.6,Turkey,974300738170,1651258666635,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3p3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3p3&format=geojson,,,4.639,,reviewed,0,482,us,p000a3p3,",gcmtb111500d,usp000a3p3,gcmt20001115150538,atlas20001115150536,iscgem1741606,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",292.0,,1.08,,mwb,earthquake,"M 5.6 - 19 km NW of Geva?, Turkey","[42.922, 38.397, 65.3]",42.922, 38.397, 65.3,usp000a3p3,2000-11-15 18:05:38.170000,18:05:38,2000-11-15,2000,11,15,18,05,38.170000
4.4,Turkey,974304374690,1415322688815,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3p7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3p7&format=geojson,,,,,reviewed,0,298,us,p000a3p7,",usp000a3p7,",",us,",",origin,phase-data,",61.0,,1.04,,mb,earthquake,"M 4.4 - 31 km NW of Geva?, Turkey","[42.901, 38.529, 60.3]",42.901, 38.529, 60.3,usp000a3p7,2000-11-15 19:06:14.690000,19:06:14,2000-11-15,2000,11,15,19,06,14.690000
3.9,Turkey,974312168410,1415322688841,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3pg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3pg&format=geojson,,,,,reviewed,0,234,us,p000a3pg,",usp000a3pg,",",us,",",origin,phase-data,",16.0,,1.44,,mb,earthquake,"M 3.9 - 12 km ENE of Bahçesaray, Turkey","[42.927, 38.169, 10]",42.927, 38.169, 10,usp000a3pg,2000-11-15 21:16:08.410000,21:16:08,2000-11-15,2000,11,15,21,16,08.410000
4.2,Turkey,974316644510,1415322688883,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3ps,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3ps&format=geojson,,,,,reviewed,0,271,us,p000a3ps,",usp000a3ps,",",us,",",origin,phase-data,",18.0,,1.26,,mb,earthquake,"M 4.2 - 16 km E of Gökbudak, Turkey","[42.835, 37.916, 21.5]",42.835, 37.916, 21.5,usp000a3ps,2000-11-15 22:30:44.510000,22:30:44,2000-11-15,2000,11,15,22,30,44.510000
3.6,Turkey,974339955800,1415322688930,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3qc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3qc&format=geojson,,,,,reviewed,0,199,us,p000a3qc,",usp000a3qc,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.6 - 9 km SE of Selçuk, Turkey","[27.45, 37.89, 5]",27.45, 37.89, 5,usp000a3qc,2000-11-16 04:59:15.800000,04:59:15,2000-11-16,2000,11,16,04,59,15.800000
4.4,Turkey,974409226690,1415322689933,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a3zv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a3zv&format=geojson,,,,,reviewed,0,298,us,p000a3zv,",usp000a3zv,",",us,",",origin,phase-data,",21.0,,1.19,,mb,earthquake,"M 4.4 - 9 km WSW of Geva?, Turkey","[43.007, 38.257, 20.7]",43.007, 38.257, 20.7,usp000a3zv,2000-11-17 00:13:46.690000,00:13:46,2000-11-17,2000,11,17,00,13,46.690000
4.6,Turkey,974420880130,1415322690016,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a410&format=geojson,,,,,reviewed,0,326,us,p000a410,",usp000a410,",",us,",",origin,phase-data,",23.0,,1.29,,mb,earthquake,"M 4.6 - 15 km WSW of Geva?, Turkey","[42.941, 38.239, 33]",42.941, 38.239, 33,usp000a410,2000-11-17 03:28:00.130000,03:28:00,2000-11-17,2000,11,17,03,28,00.130000
3.6,Greece,974539657700,1415322691312,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a48m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a48m&format=geojson,,,,,reviewed,0,199,us,p000a48m,",usp000a48m,",",us,",",origin,phase-data,",9.0,,,,md,earthquake,"M 3.6 - 3 km WNW of Plomári, Greece","[26.33, 38.99, 5]",26.33, 38.99, 5,usp000a48m,2000-11-18 12:27:37.700000,12:27:37,2000-11-18,2000,11,18,12,27,37.700000
3.1,Turkey,974836604640,1415322692350,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a4m1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a4m1&format=geojson,,,,,reviewed,0,148,us,p000a4m1,",usp000a4m1,",",us,",",origin,phase-data,",7.0,,,,md,earthquake,"M 3.1 - 4 km ENE of Manisa, Turkey","[27.474, 38.623, 21.3]",27.474, 38.623, 21.3,usp000a4m1,2000-11-21 22:56:44.640000,22:56:44,2000-11-21,2000,11,21,22,56,44.640000
4.0,Greece,974913862000,1415322692853,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a4ny,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a4ny&format=geojson,,,,,reviewed,0,246,us,p000a4ny,",usp000a4ny,",",us,",",origin,phase-data,",22.0,,,,md,earthquake,"M 4.0 - Dodecanese Islands, Greece","[27.35, 35.99, 17]",27.35, 35.99, 17,usp000a4ny,2000-11-22 20:24:22,20:24:22,2000-11-22,2000,11,22,20,24,22
3.0,Turkey,974959935670,1415322693039,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a4qt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a4qt&format=geojson,,,,,reviewed,0,138,us,p000a4qt,",usp000a4qt,",",us,",",origin,phase-data,",7.0,,,,md,earthquake,"M 3.0 - 4 km NE of Ta?köprü, Turkey","[29.428, 40.706, 11]",29.428, 40.706, 11,usp000a4qt,2000-11-23 09:12:15.670000,09:12:15,2000-11-23,2000,11,23,09,12,15.670000
3.9,Turkey,975003969920,1415322693216,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a4s1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a4s1&format=geojson,,,,,reviewed,0,234,us,p000a4s1,",usp000a4s1,",",us,",",impact-text,origin,phase-data,",44.0,,,,mb,earthquake,"M 3.9 - 6 km S of Adapazar?, Turkey","[30.417, 40.727, 11.9]",30.417, 40.727, 11.9,usp000a4s1,2000-11-23 21:26:09.920000,21:26:09,2000-11-23,2000,11,23,21,26,09.920000
3.7,Greece,975217448400,1415322694157,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a4zj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a4zj&format=geojson,,,,,reviewed,0,211,us,p000a4zj,",usp000a4zj,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.7 - 19 km NW of Émponas, Greece","[27.68, 36.33, 57]",27.68, 36.33, 57,usp000a4zj,2000-11-26 08:44:08.400000,08:44:08,2000-11-26,2000,11,26,08,44,08.400000
3.2,Turkey,975229274220,1415322694201,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a500,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a500&format=geojson,,,,,reviewed,0,158,us,p000a500,",usp000a500,",",us,",",impact-text,origin,phase-data,",10.0,,,,md,earthquake,"M 3.2 - 1 km S of Ç?narc?k, Turkey","[29.126, 40.63, 10.4]",29.126, 40.63, 10.4,usp000a500,2000-11-26 12:01:14.220000,12:01:14,2000-11-26,2000,11,26,12,01,14.220000
3.5,Turkey,975245649200,1415322694397,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a50h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a50h&format=geojson,,,,,reviewed,0,188,us,p000a50h,",usp000a50h,",",us,",",impact-text,origin,phase-data,",9.0,,,,md,earthquake,"M 3.5 - 5 km NE of Sarayköy, Turkey","[28.964, 37.962, 8.7]",28.964, 37.962, 8.7,usp000a50h,2000-11-26 16:34:09.200000,16:34:09,2000-11-26,2000,11,26,16,34,09.200000
4.0,Turkey,975258513250,1415322694420,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a50t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a50t&format=geojson,,,,,reviewed,0,246,us,p000a50t,",usp000a50t,",",us,",",origin,phase-data,",37.0,,1.17,,mb,earthquake,"M 4.0 - 4 km SSW of Akköy, Turkey","[29.053, 37.925, 10]",29.053, 37.925, 10,usp000a50t,2000-11-26 20:08:33.250000,20:08:33,2000-11-26,2000,11,26,20,08,33.250000
4.0,Turkey,975259235420,1415322694423,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a50u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a50u&format=geojson,,,,,reviewed,0,246,us,p000a50u,",usp000a50u,",",us,",",origin,phase-data,",41.0,,1.17,,mb,earthquake,"M 4.0 - 4 km WSW of Akköy, Turkey","[29.033, 37.935, 10]",29.033, 37.935, 10,usp000a50u,2000-11-26 20:20:35.420000,20:20:35,2000-11-26,2000,11,26,20,20,35.420000
3.4,Turkey,975389911800,1415322694646,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a53f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a53f&format=geojson,,,,,reviewed,0,178,us,p000a53f,",usp000a53f,",",us,",",impact-text,origin,phase-data,",4.0,,,,md,earthquake,"M 3.4 - 8 km NNW of Orta, Turkey","[33.076, 40.695, 5]",33.076, 40.695, 5,usp000a53f,2000-11-28 08:38:31.800000,08:38:31,2000-11-28,2000,11,28,08,38,31.800000
3.4,Turkey,975591969450,1415322695746,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a593,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a593&format=geojson,,,,,reviewed,0,178,us,p000a593,",usp000a593,",",us,",",impact-text,origin,phase-data,",23.0,,,,md,earthquake,"M 3.4 - 12 km N of Marmara, Turkey","[27.549, 40.695, 1.2]",27.549, 40.695, 1.2,usp000a593,2000-11-30 16:46:09.450000,16:46:09,2000-11-30,2000,11,30,16,46,09.450000
3.4,Turkey,975696266320,1415322698382,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5be,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5be&format=geojson,,,,,reviewed,0,178,us,p000a5be,",usp000a5be,",",us,",",impact-text,origin,phase-data,",12.0,,,,md,earthquake,"M 3.4 - 12 km ENE of Hendek, Turkey","[30.873, 40.855, 10.8]",30.873, 40.855, 10.8,usp000a5be,2000-12-01 21:44:26.320000,21:44:26,2000-12-01,2000,12,01,21,44,26.320000
3.2,Turkey,975871259610,1415322699719,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5f5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5f5&format=geojson,,,,,reviewed,0,158,us,p000a5f5,",usp000a5f5,",",us,",",origin,phase-data,",6.0,,,,md,earthquake,"M 3.2 - 10 km ESE of Karaburun, Turkey","[26.632, 38.614, 3.7]",26.632, 38.614, 3.7,usp000a5f5,2000-12-03 22:20:59.610000,22:20:59,2000-12-03,2000,12,03,22,20,59.610000
3.2,Turkey,975932836080,1415322700245,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5g8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5g8&format=geojson,,,,,reviewed,0,158,us,p000a5g8,",usp000a5g8,",",us,",",origin,phase-data,",8.0,,,,md,earthquake,"M 3.2 - 20 km SSE of Marmara Ere?lisi, Turkey","[28.028, 40.793, 16.4]",28.028, 40.793, 16.4,usp000a5g8,2000-12-04 15:27:16.080000,15:27:16,2000-12-04,2000,12,04,15,27,16.080000
4.1,Turkey,976004654650,1415322700558,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5hh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5hh&format=geojson,,,,,reviewed,0,259,us,p000a5hh,",usp000a5hh,",",us,",",impact-text,origin,phase-data,",19.0,,,,md,earthquake,"M 4.1 - 22 km E of K?rka?aç, Turkey","[27.934, 39.12, 8.5]",27.934, 39.12, 8.5,usp000a5hh,2000-12-05 11:24:14.650000,11:24:14,2000-12-05,2000,12,05,11,24,14.650000
3.8,Turkey,976111667150,1415322701108,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5ky,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5ky&format=geojson,,,,,reviewed,0,222,us,p000a5ky,",usp000a5ky,",",us,",",origin,phase-data,",5.0,,1.66,,md,earthquake,"M 3.8 - 4 km ESE of Bal?kesir, Turkey","[27.935, 39.638, 10]",27.935, 39.638, 10,usp000a5ky,2000-12-06 17:07:47.150000,17:07:47,2000-12-06,2000,12,06,17,07,47.150000
3.6,Greece,976140720400,1415322701280,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5mn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5mn&format=geojson,,,,,reviewed,0,199,us,p000a5mn,",usp000a5mn,",",us,",",origin,phase-data,",7.0,,,,md,earthquake,"M 3.6 - 36 km SSW of Kéfalos, Greece","[26.77, 36.45, 30]",26.77, 36.45, 30,usp000a5mn,2000-12-07 01:12:00.400000,01:12:00,2000-12-07,2000,12,07,01,12,00.400000
3.6,Greece,976180478900,1415322701408,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5na,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5na&format=geojson,,,,,reviewed,0,199,us,p000a5na,",usp000a5na,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.6 - 21 km SSW of Kéfalos, Greece","[26.89, 36.56, 3]",26.89, 36.56, 3,usp000a5na,2000-12-07 12:14:38.900000,12:14:38,2000-12-07,2000,12,07,12,14,38.900000
3.7,Turkey,976376229160,1415322701932,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5s7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5s7&format=geojson,,,,,reviewed,0,211,us,p000a5s7,",usp000a5s7,",",us,",",origin,phase-data,",10.0,,0.72,,md,earthquake,"M 3.7 - 19 km ENE of Biga, Turkey","[27.453, 40.286, 10]",27.453, 40.286, 10,usp000a5s7,2000-12-09 18:37:09.160000,18:37:09,2000-12-09,2000,12,09,18,37,09.160000
3.5,Turkey,976458708900,1415322702407,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5uf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5uf&format=geojson,,,,,reviewed,0,188,us,p000a5uf,",usp000a5uf,",",us,",",origin,phase-data,",4.0,,,,md,earthquake,"M 3.5 - 2 km NNE of ?ncirliova, Turkey","[27.73, 37.87, 5]",27.73, 37.87, 5,usp000a5uf,2000-12-10 17:31:48.900000,17:31:48,2000-12-10,2000,12,10,17,31,48.900000
3.9,Turkey,976599217900,1415322703372,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5y1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5y1&format=geojson,,,,,reviewed,0,234,us,p000a5y1,",usp000a5y1,",",us,",",origin,phase-data,",5.0,,,,md,earthquake,"M 3.9 - 18 km W of S?nd?rg?, Turkey","[27.97, 39.27, 5]",27.97, 39.27, 5,usp000a5y1,2000-12-12 08:33:37.900000,08:33:37,2000-12-12,2000,12,12,08,33,37.900000
3.6,Turkey,976693199860,1415322703663,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a5zz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a5zz&format=geojson,,,,,reviewed,0,199,us,p000a5zz,",usp000a5zz,",",us,",",impact-text,origin,phase-data,",8.0,,0.88,,md,earthquake,"M 3.6 - 11 km SSE of Tire, Turkey","[27.776, 37.992, 10]",27.776, 37.992, 10,usp000a5zz,2000-12-13 10:39:59.860000,10:39:59,2000-12-13,2000,12,13,10,39,59.860000
3.7,Turkey,976748603700,1415322703794,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a618,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a618&format=geojson,,,,,reviewed,0,211,us,p000a618,",usp000a618,",",us,",",origin,phase-data,",6.0,,,,md,earthquake,"M 3.7 - 8 km SSE of Gökçen, Turkey","[27.9, 38.04, 5]",27.9, 38.04, 5,usp000a618,2000-12-14 02:03:23.700000,02:03:23,2000-12-14,2000,12,14,02,03,23.700000
